Date/Time,Year,Month,Day,Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa)
2018-06-17 09:00,2018,06,17,09:00,23.5,10.7,45,20,8,100.86
2018-06-17 10:00,2018,06,17,10:00,24.5,10.2,41,20,12,100.79
2018-06-17 11:00,2018,06,17,11:00,26.3,12.9,44,24,7,100.81
2018-06-17 12:00,2018,06,17,12:00,27.4,14,44,19,8,100.76
2018-06-17 13:00,2018,06,17,13:00,27.7,12.6,39,20,9,100.7
2018-06-17 14:00,2018,06,17,14:00,28.4,13.1,39,21,7,100.65
2018-06-17 15:00,2018,06,17,15:00,28.3,11.9,36,23,6,100.62
2018-06-17 16:00,2018,06,17,16:00,29.1,13.2,38,23,6,100.56
2018-06-17 17:00,2018,06,17,17:00,28.1,15.1,45,27,4,100.51
2018-06-17 18:00,2018,06,17,18:00,27.9,15,45,21,4,100.47
2018-06-17 19:00,2018,06,17,19:00,26.1,15.6,53,25,3,100.44
2018-06-17 20:00,2018,06,17,20:00,25,16,57,21,2,100.41
2018-06-17 21:00,2018,06,17,21:00,26.1,15.6,52,19,7,100.4
2018-06-17 22:00,2018,06,17,22:00,25.5,15.9,55,19,6,100.36
2018-06-17 23:00,2018,06,17,23:00,25.3,16.2,57,20,9,100.31
2018-06-18 00:00,2018,06,18,00:00,24.6,16.7,61,20,6,100.3
2018-06-18 01:00,2018,06,18,01:00,22.5,18.2,77,19,5,100.21
2018-06-18 02:00,2018,06,18,02:00,20.6,19.4,93,19,4,100.19
2018-06-18 03:00,2018,06,18,03:00,20.6,19.1,91,20,5,100.05
2018-06-18 04:00,2018,06,18,04:00,19.8,18.3,91,19,4,100.02
2018-06-18 05:00,2018,06,18,05:00,20.2,18.8,92,19,5,99.99
2018-06-18 06:00,2018,06,18,06:00,20.1,18.6,91,20,6,99.98
2018-06-18 07:00,2018,06,18,07:00,22.3,19,82,17,5,99.93
2018-06-18 08:00,2018,06,18,08:00,24,19.5,76,20,11,99.86
2018-06-18 09:00,2018,06,18,09:00,25.6,19.9,71,20,8,99.79
2018-06-18 10:00,2018,06,18,10:00,25,20.3,75,21,6,99.8
2018-06-18 11:00,2018,06,18,11:00,22.9,21.9,94,19,6,99.75
2018-06-18 12:00,2018,06,18,12:00,24.6,21.9,85,19,8,99.66
2018-06-18 13:00,2018,06,18,13:00,25.9,21.8,78,19,8,99.55
2018-06-18 14:00,2018,06,18,14:00,27,22.1,74,20,7,99.44
2018-06-18 15:00,2018,06,18,15:00,28.1,21.7,68,24,8,99.37
2018-06-18 16:00,2018,06,18,16:00,28.2,21,65,24,6,99.36
2018-06-18 17:00,2018,06,18,17:00,27.6,20.8,67,25,6,99.3
2018-06-18 18:00,2018,06,18,18:00,25.5,21.4,78,30,7,99.29
2018-06-18 19:00,2018,06,18,19:00,21.6,20.1,91,1,11,99.4
2018-06-18 20:00,2018,06,18,20:00,21.4,19.8,91,35,4,99.47
2018-06-18 21:00,2018,06,18,21:00,21.8,20.1,90,34,7,99.61
2018-06-18 22:00,2018,06,18,22:00,21.1,18.7,86,35,6,99.66
2018-06-18 23:00,2018,06,18,23:00,20.4,16.4,78,36,7,99.74
2018-06-19 00:00,2018,06,19,00:00,19,14.3,74,32,8,99.77
2018-06-19 01:00,2018,06,19,01:00,18.5,14.3,76,33,10,99.81
2018-06-19 02:00,2018,06,19,02:00,17.5,14.3,82,33,8,99.88
2018-06-19 03:00,2018,06,19,03:00,16.9,13.3,80,35,9,99.95
2018-06-19 04:00,2018,06,19,04:00,14.6,9,69,1,14,100.08
2018-06-19 05:00,2018,06,19,05:00,13.8,8.4,70,1,12,100.22
2018-06-19 06:00,2018,06,19,06:00,14.2,8.1,67,35,14,100.31
2018-06-19 07:00,2018,06,19,07:00,15.2,8.2,63,36,10,100.37
2018-06-19 08:00,2018,06,19,08:00,15.8,8.2,60,36,13,100.41
2018-06-19 09:00,2018,06,19,09:00,17.1,8.1,55,35,9,100.4
2018-06-19 10:00,2018,06,19,10:00,18.4,7.6,49,32,5,100.39
2018-06-19 11:00,2018,06,19,11:00,20.1,9.7,51,33,7,100.36
2018-06-19 12:00,2018,06,19,12:00,21.2,8.7,45,35,6,100.32
2018-06-19 13:00,2018,06,19,13:00,21.9,9.1,44,36,9,100.29
2018-06-19 14:00,2018,06,19,14:00,23.5,8.9,40,1,10,100.26
2018-06-19 15:00,2018,06,19,15:00,23.2,8,38,35,9,100.26
2018-06-19 16:00,2018,06,19,16:00,23.4,5.3,31,0,1,100.25
2018-06-19 17:00,2018,06,19,17:00,24.1,7,33,32,5,100.23
2018-06-19 18:00,2018,06,19,18:00,23.8,7,34,29,4,100.25
2018-06-19 19:00,2018,06,19,19:00,21.9,7.3,39,27,3,100.27
2018-06-19 20:00,2018,06,19,20:00,21,7.8,43,27,2,100.3
2018-06-19 21:00,2018,06,19,21:00,20.2,8,45,25,3,100.35
2018-06-19 22:00,2018,06,19,22:00,19.8,8,46,24,4,100.32
2018-06-19 23:00,2018,06,19,23:00,19.9,8.2,47,27,6,100.31
2018-06-20 00:00,2018,06,20,00:00,19.4,8.1,48,29,6,100.31
2018-06-20 01:00,2018,06,20,01:00,18.8,8.9,52,27,5,100.28
2018-06-20 02:00,2018,06,20,02:00,17.9,9.5,58,26,7,100.24
2018-06-20 03:00,2018,06,20,03:00,16.3,10.4,68,28,8,100.22
2018-06-20 04:00,2018,06,20,04:00,15.8,11.3,75,27,8,100.22
2018-06-20 05:00,2018,06,20,05:00,15.5,11.7,78,28,8,100.23
2018-06-20 06:00,2018,06,20,06:00,16.3,11.8,75,26,11,100.23
2018-06-20 07:00,2018,06,20,07:00,17.4,12.1,71,21,6,100.21
2018-06-20 08:00,2018,06,20,08:00,19.1,11.3,61,20,6,100.16
2018-06-20 09:00,2018,06,20,09:00,20.6,12.4,59,19,8,100.12
2018-06-20 10:00,2018,06,20,10:00,21.8,12.8,57,19,10,100.06
2018-06-20 11:00,2018,06,20,11:00,23.8,14,54,20,9,100.01
2018-06-20 12:00,2018,06,20,12:00,24.3,12.4,47,20,12,99.92
2018-06-20 13:00,2018,06,20,13:00,24.9,11.6,43,20,7,99.87
2018-06-20 14:00,2018,06,20,14:00,24.7,11.8,44,21,4,99.82
2018-06-20 15:00,2018,06,20,15:00,25.6,12.5,44,21,9,99.81
2018-06-20 16:00,2018,06,20,16:00,24.4,12.6,48,21,6,99.79
2018-06-20 17:00,2018,06,20,17:00,21.6,15.5,68,6,2,99.81
2018-06-20 18:00,2018,06,20,18:00,22.3,14.8,62,32,2,99.78
2018-06-20 19:00,2018,06,20,19:00,22,14.8,64,17,3,99.77
2018-06-20 20:00,2018,06,20,20:00,21.3,14.9,67,20,2,99.81
2018-06-20 21:00,2018,06,20,21:00,20.6,12.6,60,34,6,99.87
2018-06-20 22:00,2018,06,20,22:00,19.5,12.5,64,33,4,99.91
2018-06-20 23:00,2018,06,20,23:00,18.9,12.8,67,33,5,99.96
2018-06-21 00:00,2018,06,21,00:00,18.2,13,72,32,7,99.99
2018-06-21 01:00,2018,06,21,01:00,17.7,8.7,56,2,15,100.03
2018-06-21 02:00,2018,06,21,02:00,15.9,5.7,51,2,12,100.08
2018-06-21 03:00,2018,06,21,03:00,14.5,3.2,47,1,14,100.12
2018-06-21 04:00,2018,06,21,04:00,13.5,2.9,49,1,14,100.19
2018-06-21 05:00,2018,06,21,05:00,12.8,3,51,2,13,100.27
2018-06-21 06:00,2018,06,21,06:00,13.2,2.6,49,3,12,100.34
2018-06-21 07:00,2018,06,21,07:00,13.4,2.7,48,1,18,100.4
2018-06-21 08:00,2018,06,21,08:00,13.7,3.1,49,2,14,100.46
2018-06-21 09:00,2018,06,21,09:00,15,3.7,47,1,12,100.46
2018-06-21 10:00,2018,06,21,10:00,15.8,4,46,4,9,100.46
2018-06-21 11:00,2018,06,21,11:00,16.3,4.9,47,3,6,100.46
2018-06-21 12:00,2018,06,21,12:00,17.2,3.3,39,5,9,100.47
2018-06-21 13:00,2018,06,21,13:00,18.4,4.1,39,33,8,100.46
2018-06-21 14:00,2018,06,21,14:00,18.6,4.9,40,10,8,100.42
2018-06-21 15:00,2018,06,21,15:00,20,5,37,35,8,100.39
2018-06-21 16:00,2018,06,21,16:00,20.1,3,32,36,10,100.38
2018-06-21 17:00,2018,06,21,17:00,20.4,3.3,32,32,8,100.37
2018-06-21 18:00,2018,06,21,18:00,19.9,5.4,39,31,3,100.39
2018-06-21 19:00,2018,06,21,19:00,17.6,6.1,47,30,5,100.43
2018-06-21 20:00,2018,06,21,20:00,16.7,5.7,48,26,4,100.46
2018-06-21 21:00,2018,06,21,21:00,15.9,5.7,51,26,4,100.56
2018-06-21 22:00,2018,06,21,22:00,15.9,5.9,51,25,3,100.62
2018-06-21 23:00,2018,06,21,23:00,15.9,7,56,23,3,100.65
2018-06-22 00:00,2018,06,22,00:00,15.4,6.3,55,24,3,100.64
2018-06-22 01:00,2018,06,22,01:00,14.9,6,55,23,2,100.66
2018-06-22 02:00,2018,06,22,02:00,14.2,5.8,57,29,2,100.7
2018-06-22 03:00,2018,06,22,03:00,12.7,6.6,66,26,2,100.69
2018-06-22 04:00,2018,06,22,04:00,13.1,6.8,66,24,1,100.73
2018-06-22 06:00,2018,06,22,06:00,16,7.7,58,19,6,100.83
2018-06-22 07:00,2018,06,22,07:00,17.7,7.7,52,19,4,100.85
2018-06-22 08:00,2018,06,22,08:00,19,6.8,45,16,6,100.87
2018-06-22 09:00,2018,06,22,09:00,19.6,5.2,39,19,6,100.84
2018-06-22 10:00,2018,06,22,10:00,20.6,4.7,35,16,8,100.85
2018-06-22 11:00,2018,06,22,11:00,21.9,6.7,37,15,8,100.86
2018-06-22 12:00,2018,06,22,12:00,22.1,5.3,33,18,6,100.83
2018-06-22 13:00,2018,06,22,13:00,22.7,4.1,30,17,7,100.74
2018-06-22 14:00,2018,06,22,14:00,23.2,3.4,27,18,8,100.69
2018-06-22 15:00,2018,06,22,15:00,24.3,4.7,28,23,5,100.65
2018-06-22 19:00,2018,06,22,19:00,23.5,2.8,26,18,6,100.56
2018-06-22 20:00,2018,06,22,20:00,21,6,38,23,3,100.55
2018-06-22 21:00,2018,06,22,21:00,18.9,6.1,43,26,2,100.56
2018-06-22 22:00,2018,06,22,22:00,19.3,6.3,43,25,2,100.54
2018-06-22 23:00,2018,06,22,23:00,19.6,6.3,42,23,3,100.52
2018-06-23 00:00,2018,06,23,00:00,19.7,5.9,41,22,3,100.49
2018-06-23 01:00,2018,06,23,01:00,19.6,7.7,46,21,4,100.48
2018-06-23 02:00,2018,06,23,02:00,18.7,9.3,55,21,4,100.43
2018-06-23 03:00,2018,06,23,03:00,18.1,10.3,60,20,4,100.38
2018-06-23 04:00,2018,06,23,04:00,17.9,10,60,22,6,100.39
2018-06-23 05:00,2018,06,23,05:00,17.8,10.3,61,20,6,100.45
2018-06-23 06:00,2018,06,23,06:00,18.4,10.6,60,19,5,100.46
2018-06-23 07:00,2018,06,23,07:00,19.1,11.2,60,19,4,100.42
2018-06-23 08:00,2018,06,23,08:00,19.1,13.3,69,20,8,100.45
2018-06-23 09:00,2018,06,23,09:00,20,13.3,66,21,5,100.41
2018-06-23 10:00,2018,06,23,10:00,20.2,13.7,66,18,5,100.4
2018-06-23 11:00,2018,06,23,11:00,21.5,12.1,55,17,8,100.38
2018-06-23 12:00,2018,06,23,12:00,20.9,9.1,47,16,7,100.33
2018-06-23 13:00,2018,06,23,13:00,20.9,8.1,44,17,4,100.23
2018-06-23 14:00,2018,06,23,14:00,21.3,10.6,50,17,6,100.16
2018-06-23 15:00,2018,06,23,15:00,21,11.1,53,18,7,100.1
2018-06-23 16:00,2018,06,23,16:00,20.7,9.3,48,17,7,100.07
2018-06-23 17:00,2018,06,23,17:00,20.4,11,55,18,6,100.01
2018-06-23 18:00,2018,06,23,18:00,18.6,13.2,70,20,7,99.99
2018-06-23 19:00,2018,06,23,19:00,16.6,12.6,78,19,6,100.02
2018-06-23 20:00,2018,06,23,20:00,16.1,13.2,83,16,4,100
2018-06-23 21:00,2018,06,23,21:00,16.3,13.2,82,17,5,100.03
2018-06-23 22:00,2018,06,23,22:00,16.2,13,81,17,4,100
2018-06-23 23:00,2018,06,23,23:00,16,13.1,83,17,5,99.97
2018-06-24 00:00,2018,06,24,00:00,15.1,13.6,90,14,7,99.95
2018-06-24 01:00,2018,06,24,01:00,14.9,13.8,93,25,1,99.95
2018-06-24 02:00,2018,06,24,02:00,15,14.1,95,3,3,99.89
2018-06-24 03:00,2018,06,24,03:00,15.1,14,93,7,2,99.88
2018-06-24 04:00,2018,06,24,04:00,15.4,14.1,92,1,4,99.95
2018-06-24 05:00,2018,06,24,05:00,15.3,14.1,92,2,6,99.98
2018-06-24 06:00,2018,06,24,06:00,15.7,13.9,89,1,5,99.95
2018-06-24 07:00,2018,06,24,07:00,16.6,13.8,84,36,3,100.01
2018-06-24 08:00,2018,06,24,08:00,17.7,14.3,81,30,3,100.07
2018-06-24 09:00,2018,06,24,09:00,19,14.2,74,3,3,100.07
2018-06-24 10:00,2018,06,24,10:00,19.3,14.6,74,20,6,100.07
2018-06-24 11:00,2018,06,24,11:00,20.6,15.1,71,19,6,100.1
2018-06-24 12:00,2018,06,24,12:00,21.9,15.3,66,25,6,100.07
2018-06-24 13:00,2018,06,24,13:00,22.3,15.1,64,14,8,100.03
2018-06-24 14:00,2018,06,24,14:00,23.2,15,60,20,5,100.06
2018-06-24 15:00,2018,06,24,15:00,17.8,14.2,80,1,14,100.21
2018-06-24 16:00,2018,06,24,16:00,16.1,14.5,90,1,12,100.26
2018-06-24 17:00,2018,06,24,17:00,15.9,14.7,92,3,9,100.27
2018-06-24 18:00,2018,06,24,18:00,15.7,13.2,85,2,13,100.29
2018-06-24 19:00,2018,06,24,19:00,15.4,13.1,86,2,11,100.36
2018-06-24 20:00,2018,06,24,20:00,14.8,12.5,86,2,10,100.38
2018-06-24 21:00,2018,06,24,21:00,14.7,12.3,86,1,9,100.46
2018-06-24 22:00,2018,06,24,22:00,14.4,12.6,89,31,4,100.45
2018-06-24 23:00,2018,06,24,23:00,14.5,12.4,87,34,5,100.45
2018-06-25 00:00,2018,06,25,00:00,14.5,11.7,83,31,9,100.5
2018-06-25 01:00,2018,06,25,01:00,14.4,10.6,78,31,11,100.48
2018-06-25 02:00,2018,06,25,02:00,14.3,9.7,74,31,10,100.48
2018-06-25 03:00,2018,06,25,03:00,13.6,10.2,80,32,10,100.49
2018-06-25 04:00,2018,06,25,04:00,12.8,9.4,80,36,10,100.57
2018-06-25 05:00,2018,06,25,05:00,12.7,10.9,89,2,11,100.66
2018-06-25 06:00,2018,06,25,06:00,13.8,6.2,60,2,11,100.74
2018-06-25 07:00,2018,06,25,07:00,14.8,4.8,51,1,11,100.81
2018-06-25 08:00,2018,06,25,08:00,16.3,4,44,2,13,100.87
2018-06-25 09:00,2018,06,25,09:00,17.6,4.5,42,2,13,100.92
2018-06-25 10:00,2018,06,25,10:00,19,5.1,40,2,14,100.96
2018-06-25 11:00,2018,06,25,11:00,18.7,3.2,36,1,12,101
2018-06-25 12:00,2018,06,25,12:00,19.5,2.6,32,1,13,100.99
2018-06-25 13:00,2018,06,25,13:00,20.6,2.5,30,2,15,101.02
2018-06-25 14:00,2018,06,25,14:00,20.9,2.2,29,34,12,101.03
2018-06-25 15:00,2018,06,25,15:00,21.4,2.5,29,1,12,101.05
2018-06-25 16:00,2018,06,25,16:00,21.7,2.9,29,1,12,101.08
2018-06-25 17:00,2018,06,25,17:00,21.6,1.6,27,36,9,101.11
2018-06-25 18:00,2018,06,25,18:00,21.3,0.5,25,1,10,101.17
2018-06-25 19:00,2018,06,25,19:00,20.5,1,27,2,7,101.18
2018-06-25 20:00,2018,06,25,20:00,18.3,2.6,35,35,4,101.21
2018-06-25 21:00,2018,06,25,21:00,16.6,3.4,41,32,4,101.28
2018-06-25 22:00,2018,06,25,22:00,17.4,2.7,37,33,5,101.3
2018-06-25 23:00,2018,06,25,23:00,17.4,2.2,36,34,7,101.33
2018-06-26 00:00,2018,06,26,00:00,17,2.2,37,35,8,101.38
2018-06-26 01:00,2018,06,26,01:00,16.2,2.4,39,34,12,101.43
2018-06-26 02:00,2018,06,26,02:00,16.4,1.9,38,34,11,101.44
2018-06-26 03:00,2018,06,26,03:00,15.8,2.3,40,35,8,101.45
2018-06-26 04:00,2018,06,26,04:00,15.2,2.2,42,36,6,101.51
2018-06-26 05:00,2018,06,26,05:00,14.2,3.9,50,35,1,101.57
2018-06-26 06:00,2018,06,26,06:00,16.6,2.9,40,9,3,101.61
2018-06-26 07:00,2018,06,26,07:00,17.9,5,42,6,1,101.59
2018-06-26 08:00,2018,06,26,08:00,18.4,3.7,38,21,3,101.58
2018-06-26 09:00,2018,06,26,09:00,20.1,7.5,44,16,7,101.54
2018-06-26 10:00,2018,06,26,10:00,20.6,4.5,35,28,7,101.5
2018-06-26 11:00,2018,06,26,11:00,22,6.3,36,24,3,101.42
2018-06-26 12:00,2018,06,26,12:00,21.1,3.8,32,34,5,101.34
2018-06-26 15:00,2018,06,26,15:00,23,5.2,32,21,7,101.14
2018-06-26 16:00,2018,06,26,16:00,23.2,5.1,31,21,2,101.04
2018-06-26 18:00,2018,06,26,18:00,22.8,7.1,36,23,1,100.98
2018-06-26 19:00,2018,06,26,19:00,20.5,7.1,42,29,2,101
2018-06-26 20:00,2018,06,26,20:00,18.4,7.6,49,29,3,100.97
2018-06-26 21:00,2018,06,26,21:00,18.1,8.9,55,29,1,100.96
2018-06-26 22:00,2018,06,26,22:00,17.7,8.8,56,24,2,100.88
2018-06-26 23:00,2018,06,26,23:00,17.7,9,56,24,2,100.86
2018-06-27 00:00,2018,06,27,00:00,18.1,9,55,24,2,100.86
2018-06-27 01:00,2018,06,27,01:00,17.7,9.5,58,0,1,100.83
2018-06-27 03:00,2018,06,27,03:00,17.3,9.8,62,23,2,100.79
2018-06-27 04:00,2018,06,27,04:00,17.6,10.5,63,21,6,100.74
2018-06-27 05:00,2018,06,27,05:00,17.4,10.4,63,20,6,100.72
2018-06-27 06:00,2018,06,27,06:00,18,10.5,61,20,7,100.72
2018-06-27 07:00,2018,06,27,07:00,18.6,10.4,59,18,6,100.68
2018-06-27 08:00,2018,06,27,08:00,19.9,11.2,57,16,6,100.67
2018-06-27 09:00,2018,06,27,09:00,21.4,12.3,56,19,6,100.65
2018-06-27 10:00,2018,06,27,10:00,23.6,12.3,49,16,7,100.58
2018-06-27 11:00,2018,06,27,11:00,25.3,13.6,48,18,6,100.5
2018-06-27 12:00,2018,06,27,12:00,24.5,13.4,50,19,9,100.47
2018-06-27 13:00,2018,06,27,13:00,25,15.1,54,19,9,100.39
2018-06-27 14:00,2018,06,27,14:00,26.7,15.7,51,18,6,100.32
2018-06-27 15:00,2018,06,27,15:00,25.7,16,55,15,10,100.26
2018-06-27 16:00,2018,06,27,16:00,25.4,15.8,55,17,8,100.22
2018-06-27 17:00,2018,06,27,17:00,24.1,14.2,54,16,10,100.19
2018-06-27 18:00,2018,06,27,18:00,22.9,14.1,58,19,8,100.2
2018-06-27 19:00,2018,06,27,19:00,21.9,14.4,62,19,9,100.21
2018-06-27 20:00,2018,06,27,20:00,19.9,16.1,79,20,9,100.22
2018-06-27 21:00,2018,06,27,21:00,18.8,16.9,88,20,7,100.22
2018-06-27 22:00,2018,06,27,22:00,18.4,17.2,93,18,4,100.2
2018-06-27 23:00,2018,06,27,23:00,18.2,17.4,95,19,7,100.17
2018-06-28 00:00,2018,06,28,00:00,17.6,16.7,95,18,7,100.11
2018-06-28 01:00,2018,06,28,01:00,17,16.1,94,18,8,100.06
2018-06-28 02:00,2018,06,28,02:00,16.8,15.6,93,18,6,100.01
2018-06-28 03:00,2018,06,28,03:00,16.6,15.6,94,20,6,99.97
2018-06-28 04:00,2018,06,28,04:00,16.8,15.7,93,20,7,99.94
2018-06-28 05:00,2018,06,28,05:00,17.1,15.7,92,21,6,99.95
2018-06-28 06:00,2018,06,28,06:00,17.3,15.8,91,16,6,99.91
2018-06-28 07:00,2018,06,28,07:00,18.2,15.8,86,19,6,99.89
2018-06-28 08:00,2018,06,28,08:00,19.3,16,82,19,6,99.87
2018-06-28 09:00,2018,06,28,09:00,21.2,16.7,75,14,4,99.88
2018-06-28 10:00,2018,06,28,10:00,21.8,16.9,73,20,2,99.89
2018-06-28 11:00,2018,06,28,11:00,21,16.6,76,4,6,99.87
2018-06-28 12:00,2018,06,28,12:00,21.2,17.3,79,36,7,99.87
2018-06-28 13:00,2018,06,28,13:00,21,17.3,79,5,3,99.86
2018-06-28 14:00,2018,06,28,14:00,21.7,17.6,78,5,4,99.85
2018-06-28 15:00,2018,06,28,15:00,21.8,17.5,77,3,3,99.86
2018-06-28 16:00,2018,06,28,16:00,22.1,17.6,76,4,1,99.87
2018-06-28 17:00,2018,06,28,17:00,22.5,17.8,75,0,1,99.87
2018-06-28 18:00,2018,06,28,18:00,22.3,17.8,75,28,3,99.89
2018-06-28 19:00,2018,06,28,19:00,22.1,17.7,76,25,1,99.93
2018-06-28 20:00,2018,06,28,20:00,20.3,17.7,85,29,2,99.98
2018-06-28 21:00,2018,06,28,21:00,20.6,18,85,24,2,100.03
2018-06-28 22:00,2018,06,28,22:00,20.6,18,85,18,2,100.04
2018-06-28 23:00,2018,06,28,23:00,20.6,18.2,86,19,2,100.05
2018-06-29 00:00,2018,06,29,00:00,20.6,18.8,89,19,4,100.06
2018-06-29 01:00,2018,06,29,01:00,20.1,18.8,92,21,3,100.05
2018-06-29 02:00,2018,06,29,02:00,19.7,18.6,93,18,5,100.05
2018-06-29 03:00,2018,06,29,03:00,19.7,18.4,92,19,4,100.07
2018-06-29 04:00,2018,06,29,04:00,19.6,18.1,91,25,5,100.11
2018-06-29 05:00,2018,06,29,05:00,19.5,18,91,19,7,100.16
2018-06-29 06:00,2018,06,29,06:00,19.7,17.7,88,24,7,100.19
2018-06-29 07:00,2018,06,29,07:00,20.6,17.9,85,18,6,100.22
2018-06-29 08:00,2018,06,29,08:00,22.9,18.1,75,19,3,100.26
2018-06-29 09:00,2018,06,29,09:00,23.8,18.5,72,23,4,100.28
2018-06-29 10:00,2018,06,29,10:00,24.6,18.2,68,22,6,100.31
2018-06-29 11:00,2018,06,29,11:00,26.3,18,60,27,7,100.33
2018-06-29 12:00,2018,06,29,12:00,27.5,18.1,57,26,7,100.31
2018-06-29 13:00,2018,06,29,13:00,29.3,17.1,48,25,7,100.29
2018-06-29 14:00,2018,06,29,14:00,29.5,16.7,46,29,7,100.3
2018-06-29 15:00,2018,06,29,15:00,30.1,17,45,29,8,100.26
2018-06-29 16:00,2018,06,29,16:00,30.7,14.6,38,25,6,100.31
2018-06-29 17:00,2018,06,29,17:00,30.4,13.3,35,34,4,100.29
2018-06-29 18:00,2018,06,29,18:00,29.8,12.3,34,25,6,100.32
2018-06-29 19:00,2018,06,29,19:00,27.6,13.5,42,26,2,100.36
2018-06-29 20:00,2018,06,29,20:00,24.4,14.4,54,25,3,100.39
2018-06-29 21:00,2018,06,29,21:00,24.6,15,55,25,2,100.47
2018-06-29 22:00,2018,06,29,22:00,25.8,15.7,54,29,3,100.46
2018-06-29 23:00,2018,06,29,23:00,25.3,17.5,62,25,4,100.51
2018-06-30 00:00,2018,06,30,00:00,24.7,17.5,64,25,8,100.56
2018-06-30 01:00,2018,06,30,01:00,24.1,16.9,64,26,10,100.56
2018-06-30 02:00,2018,06,30,02:00,23.6,16.2,63,24,9,100.47
2018-06-30 03:00,2018,06,30,03:00,23.2,15.9,64,27,9,100.46
2018-06-30 04:00,2018,06,30,04:00,22.9,16.1,66,23,6,100.52
2018-06-30 05:00,2018,06,30,05:00,23,15.5,62,20,5,100.54
2018-06-30 06:00,2018,06,30,06:00,23.3,15.4,61,19,8,100.44
2018-06-30 07:00,2018,06,30,07:00,25.1,16.2,58,17,7,100.4
2018-06-30 08:00,2018,06,30,08:00,25.1,17.8,64,18,8,100.32
2018-06-30 09:00,2018,06,30,09:00,27.5,16.1,50,20,8,100.34
2018-06-30 10:00,2018,06,30,10:00,25.6,16.3,56,21,8,100.38
2018-06-30 11:00,2018,06,30,11:00,26.5,16.9,55,23,7,100.4
2018-06-30 12:00,2018,06,30,12:00,27.6,18,56,22,8,100.48
2018-06-30 13:00,2018,06,30,13:00,30,19.7,54,20,7,100.44
2018-06-30 14:00,2018,06,30,14:00,30,19.5,53,21,10,100.26
2018-06-30 15:00,2018,06,30,15:00,30.8,19.9,52,26,7,100.32
2018-06-30 16:00,2018,06,30,16:00,31,20.5,54,22,8,100.34
2018-06-30 17:00,2018,06,30,17:00,30.7,20.8,56,20,10,100.17
2018-06-30 18:00,2018,06,30,18:00,30.1,21.7,61,20,2,100.3
2018-06-30 19:00,2018,06,30,19:00,29.8,21.8,62,24,2,100.33
2018-06-30 20:00,2018,06,30,20:00,28.9,22.2,67,23,2,100.31
2018-06-30 21:00,2018,06,30,21:00,27.5,23.2,77,21,3,100.3
2018-06-30 22:00,2018,06,30,22:00,24.7,21.4,82,22,6,100.39
2018-06-30 23:00,2018,06,30,23:00,26.1,21.3,75,17,5,100.38
2018-07-01 00:00,2018,07,01,00:00,26.1,22.1,79,19,5,100.4
2018-07-01 01:00,2018,07,01,01:00,25.6,22.5,83,23,4,100.42
2018-07-01 02:00,2018,07,01,02:00,25.5,22.9,85,24,5,100.47
2018-07-01 03:00,2018,07,01,03:00,25.6,23.2,87,27,6,100.47
2018-07-01 04:00,2018,07,01,04:00,25.2,23.4,90,19,5,100.5
2018-07-01 05:00,2018,07,01,05:00,25.1,23.3,90,29,6,100.54
2018-07-01 06:00,2018,07,01,06:00,25.5,23.5,89,30,6,100.59
2018-07-01 07:00,2018,07,01,07:00,27.5,23.4,78,14,4,100.62
2018-07-01 08:00,2018,07,01,08:00,27.8,22.9,75,1,4,100.68
2018-07-01 09:00,2018,07,01,09:00,29.1,23,70,11,4,100.66
2018-07-01 10:00,2018,07,01,10:00,31.1,24.3,67,23,4,100.66
2018-07-01 11:00,2018,07,01,11:00,30.9,22.6,61,14,5,100.69
2018-07-01 12:00,2018,07,01,12:00,31.3,21.8,57,11,6,100.66
2018-07-01 13:00,2018,07,01,13:00,32.5,22.2,55,17,7,100.59
2018-07-01 14:00,2018,07,01,14:00,33.9,22.2,51,16,5,100.55
2018-07-01 15:00,2018,07,01,15:00,33.7,23,54,19,6,100.52
2018-07-01 16:00,2018,07,01,16:00,34.1,22.8,52,28,3,100.5
2018-07-01 17:00,2018,07,01,17:00,33.7,22.6,52,18,5,100.47
2018-07-01 18:00,2018,07,01,18:00,32.8,23.4,58,19,6,100.45
2018-07-01 19:00,2018,07,01,19:00,31.7,23.4,62,20,5,100.44
2018-07-01 20:00,2018,07,01,20:00,31,22.5,61,19,4,100.43
2018-07-01 21:00,2018,07,01,21:00,29.7,22.8,66,28,2,100.53
2018-07-01 22:00,2018,07,01,22:00,29.2,23.2,70,26,1,100.57
2018-07-01 23:00,2018,07,01,23:00,29.9,23.2,67,24,4,100.54
2018-07-02 00:00,2018,07,02,00:00,27.3,22.9,77,31,3,100.55
2018-07-02 01:00,2018,07,02,01:00,26.1,23,83,1,6,100.6
2018-07-02 02:00,2018,07,02,02:00,24.7,22.3,87,1,5,100.59
2018-07-02 03:00,2018,07,02,03:00,23.6,21.3,87,33,3,100.56
2018-07-02 04:00,2018,07,02,04:00,24.3,22.3,89,23,4,100.54
2018-07-02 05:00,2018,07,02,05:00,25.3,23.1,87,23,1,100.54
2018-07-02 06:00,2018,07,02,06:00,27.9,23.5,77,19,5,100.54
2018-07-02 07:00,2018,07,02,07:00,28.9,23.4,72,16,3,100.59
